aqi,dt,co,no,no2,o3,so2,pm2_5,pm10,nh3
4,1697922000,1348.5,23.25,43.87,0.0,28.37,73.99,80.75,7.03
5,1697925600,1428.6,19.67,39.76,0.01,22.41,76.82,83.7,8.23
5,1697929200,1548.77,16.09,37.01,0.02,20.5,78.6,86.05,8.87
5,1697932800,1708.98,15.65,33.24,0.53,21.46,79.61,89.32,10.26
4,1697936400,1428.6,12.74,32.56,5.1,29.8,56.56,63.35,7.22
3,1697940000,1308.44,10.51,32.22,24.68,33.38,48.01,54.21,6.84
4,1697943600,1241.68,7.49,32.9,70.1,38.15,53.68,60.22,7.28
4,1697947200,1121.52,3.69,26.39,140.19,36.72,63.96,69.91,6.78
5,1697950800,1108.17,2.04,23.31,205.99,42.44,84.57,90.4,6.65
5,1697954400,1241.68,1.37,23.31,266.08,54.36,116.67,122.96,6.97
5,1697958000,1428.6,1.15,30.5,306.13,70.57,149.44,156.67,7.85
5,1697961600,1708.98,0.87,49.35,314.71,95.37,194.36,203.33,8.11
5,1697965200,1815.8,0.29,61.01,271.8,99.18,200.09,209.88,7.16
5,1697968800,2056.12,0.06,69.23,175.95,83.92,174.82,185.66,7.79
5,1697972400,2750.4,0.0,91.85,94.41,85.83,186.31,200.41,8.99
5,1697976000,3257.75,0.0,116.53,50.07,90.6,229.64,248.04,9.5
5,1697979600,4592.9,6.31,138.46,7.6,79.15,318.21,352.67,24.07
5,1697983200,6248.47,27.49,146.69,0.0,92.51,430.51,484.54,53.7
5,1697986800,7156.37,42.92,153.54,0.0,111.58,516.32,574.54,85.12
5,1697990400,6729.13,45.6,139.83,0.0,103.95,509.67,553.92,90.18
5,1697994000,5233.76,35.32,98.71,0.0,61.04,415.0,439.25,55.73
5,1697997600,3898.62,22.13,61.69,0.05,29.8,324.56,335.31,20.27
5,1698001200,1522.06,0.0,30.16,53.64,20.98,134.24,137.32,2.79
5,1698004800,1268.39,0.0,30.85,41.84,23.6,96.16,99.4,4.31
5,1698008400,1335.14,0.27,45.24,18.95,36.72,92.14,96.59,6.71
5,1698012000,1495.36,9.39,65.12,0.87,63.9,103.31,110.2,10.01
5,1698015600,1682.28,25.48,73.34,0.01,83.92,121.46,130.74,10.77
5,1698019200,1842.5,27.94,71.29,1.81,80.11,133.42,145.0,10.89
5,1698022800,2029.42,23.02,70.6,8.31,73.43,130.64,143.26,10.89
5,1698026400,2189.64,20.56,79.51,15.02,82.02,127.19,140.97,11.65
5,1698030000,2216.34,16.54,93.22,21.82,94.41,125.22,139.7,12.29
5,1698033600,1762.39,7.15,84.31,35.05,80.11,97.71,109.07,10.01
5,1698037200,1482.01,4.69,75.4,36.84,71.53,81.99,90.92,8.36
5,1698040800,1441.96,3.63,76.09,32.19,71.53,78.4,86.4,7.98
5,1698044400,1482.01,5.59,82.94,17.17,78.2,77.2,85.31,8.87
5,1698048000,1682.28,19.22,87.74,4.11,96.32,85.76,95.5,10.77
5,1698051600,2002.72,43.36,87.74,1.3,118.26,101.49,113.43,12.16
5,1698055200,2910.61,82.25,98.71,0.56,148.77,143.77,160.13,15.07
5,1698058800,4112.24,114.44,109.67,0.03,156.4,195.01,217.18,16.09
5,1698062400,4646.3,109.97,109.67,0.0,129.7,219.19,246.24,15.71
5,1698066000,4699.71,81.36,102.82,0.0,96.32,220.38,252.55,16.72
5,1698069600,4646.3,64.37,90.48,0.0,75.34,216.96,254.7,18.49
5,1698073200,4592.9,59.01,78.83,0.0,67.71,220.23,263.09,20.52
5,1698076800,5607.6,80.47,68.55,0.0,66.76,273.92,320.04,27.87
5,1698080400,6515.5,106.39,59.63,0.0,71.53,321.99,368.57,38.5
5,1698084000,6622.31,118.02,56.21,0.0,84.88,330.46,371.44,51.68
5,1698087600,6301.88,119.81,53.47,0.0,93.46,327.24,361.71,68.9
5,1698091200,5714.42,113.55,43.53,0.0,79.15,311.02,339.43,67.89
5,1698094800,5020.14,101.92,33.24,0.0,54.84,279.5,301.63,44.58
5,1698098400,4058.84,83.15,28.45,0.0,40.05,219.46,236.46,20.52
5,1698102000,3578.19,75.1,22.96,0.0,37.67,181.6,198.59,16.47
5,1698105600,3685.0,80.47,18.85,0.05,44.82,172.54,194.66,19.0
5,1698109200,3044.13,83.15,30.5,0.15,73.43,132.34,155.86,18.49
5,1698112800,2456.67,85.83,41.81,0.15,104.9,110.38,131.33,13.81
5,1698116400,2964.02,89.41,43.87,0.36,99.18,117.32,145.96,21.53
3,1698120000,1321.79,23.47,47.98,13.05,59.6,49.02,60.31,9.25
3,1698123600,988.01,8.49,42.84,44.35,47.21,33.86,40.74,7.22
4,1698127200,1121.52,6.03,48.67,100.14,62.94,52.79,60.08,7.92
4,1698130800,1068.12,3.16,50.04,101.57,59.6,51.58,58.1,7.35
4,1698134400,1134.87,2.01,57.58,101.57,65.8,61.23,67.93,7.16
4,1698138000,1121.52,0.7,56.89,107.29,58.17,64.5,71.9,6.14
4,1698141600,1562.12,0.17,71.97,68.66,61.04,68.52,79.46,9.75
5,1698145200,2590.18,2.15,105.56,13.95,74.39,91.59,108.12,15.58
5,1698148800,3524.78,19.89,124.75,0.03,93.46,133.79,157.31,21.03
5,1698152400,3845.21,14.31,159.03,0.75,109.67,227.17,259.31,22.04
5,1698156000,5073.55,35.32,154.91,0.0,95.37,309.01,358.37,30.4
5,1698159600,5554.2,47.39,138.46,0.0,82.02,359.14,418.75,34.96
5,1698163200,4325.87,51.86,105.56,0.0,81.06,245.56,288.4,40.02
5,1698166800,4005.43,50.96,93.22,0.0,72.48,228.72,263.65,41.04
5,1698170400,3898.62,54.09,86.37,0.0,76.29,219.1,248.91,44.58
5,1698174000,4966.74,67.95,74.03,0.0,64.85,313.75,338.9,47.12
5,1698177600,4325.87,59.01,60.32,0.0,50.54,259.05,276.28,35.46
5,1698181200,3685.0,49.17,54.15,0.0,41.01,219.13,232.29,23.05
5,1698184800,2777.1,33.08,58.26,0.0,44.82,182.09,193.15,11.91
5,1698188400,2670.29,38.0,56.21,0.0,51.98,179.99,192.92,10.26
5,1698192000,2937.32,55.88,56.89,0.0,70.57,207.98,225.93,11.27
5,1698195600,2964.02,91.2,98.71,0.29,152.59,278.81,296.86,3.61
5,1698199200,5180.36,189.54,101.45,0.14,169.75,379.92,409.55,13.68
5,1698202800,3070.83,110.86,112.41,3.49,185.01,255.24,272.93,7.92
5,1698206400,2056.12,54.99,91.85,11.44,118.26,151.28,163.32,8.99
5,1698210000,1895.9,51.86,85.68,1.45,82.02,94.33,105.31,9.25
4,1698213600,1468.66,41.13,61.01,3.44,72.48,55.33,64.28,8.99
5,1698217200,2109.53,35.76,104.19,7.15,116.35,124.59,135.83,8.04
3,1698220800,1415.25,45.6,53.47,2.1,82.97,39.77,49.02,10.39
5,1698224400,2029.42,38.0,104.19,5.32,94.41,114.41,127.34,7.79
5,1698228000,2002.72,67.06,58.26,0.69,88.69,56.49,71.22,14.57
5,1698231600,2162.93,54.09,78.14,0.07,94.41,76.89,91.66,12.03
5,1698235200,4486.08,118.02,67.17,0.0,94.41,121.98,151.17,19.0
5,1698238800,2510.07,64.37,67.86,0.0,101.09,85.96,106.09,16.72
5,1698242400,2536.77,59.9,63.06,0.0,91.55,90.11,113.97,17.48
5,1698246000,2376.56,51.41,56.21,0.0,79.15,87.33,113.53,16.21
5,1698249600,2483.37,49.62,48.67,0.0,63.9,92.89,123.29,13.93
5,1698253200,2723.69,53.64,42.84,0.0,50.07,139.09,179.19,16.21
5,1698256800,3417.97,83.15,30.85,0.0,49.11,126.43,161.88,16.72
5,1698260400,2456.67,54.09,33.93,0.0,42.92,95.12,125.07,12.79
5,1698264000,2296.45,58.11,32.9,0.0,49.59,94.61,119.92,11.91
5,1698267600,2349.85,66.16,27.08,0.0,45.78,103.51,127.37,16.21
5,1698271200,2002.72,57.22,26.39,0.0,45.78,91.08,111.94,15.71
5,1698274800,1922.61,56.33,25.36,0.0,48.16,87.22,107.88,15.2
4,1698278400,1308.44,61.69,50.04,1.43,102.04,56.69,71.03,10.51
4,1698282000,1575.47,68.84,45.24,5.99,105.86,60.83,77.15,12.16
4,1698285600,1735.69,65.27,47.98,9.57,103.95,61.07,79.01,13.05
4,1698289200,1708.98,54.99,58.26,14.48,105.86,60.78,79.41,13.81
3,1698292800,1041.41,19.89,52.78,35.76,67.71,35.89,46.79,8.11
3,1698296400,814.44,8.16,48.67,47.21,54.84,27.42,35.59,6.27
2,1698300000,727.65,3.44,45.24,50.07,46.25,22.75,29.66,5.64
2,1698303600,720.98,2.4,47.3,45.06,45.78,20.66,26.63,5.57
2,1698307200,787.73,3.86,52.09,38.27,51.98,22.18,27.96,6.08
2,1698310800,834.47,4.25,54.15,32.9,52.93,22.57,28.36,6.21
3,1698314400,2056.12,19.45,66.49,7.87,54.36,47.41,60.19,12.16
5,1698318000,4325.87,68.84,65.12,0.08,62.94,102.86,129.26,18.49
5,1698321600,6355.29,118.02,61.01,0.0,74.39,177.4,220.8,25.08
5,1698325200,8010.86,155.57,61.01,0.0,85.83,258.94,317.24,31.41
5,1698328800,8544.92,171.66,58.26,0.0,88.69,308.36,371.79,30.65
5,1698332400,7690.43,164.51,53.47,0.0,91.55,297.46,355.77,26.85
5,1698336000,5233.76,126.96,43.87,0.0,88.69,207.49,252.81,20.52
5,1698339600,4859.92,123.38,37.01,0.0,70.57,194.62,241.35,18.24
5,1698343200,4379.27,112.65,32.22,0.0,56.27,171.95,219.64,17.23
5,1698346800,3791.81,100.14,28.79,0.0,50.07,153.08,198.45,16.09
5,1698350400,3257.75,91.2,27.76,0.0,52.45,136.38,171.51,14.31
5,1698354000,2563.48,83.15,31.87,0.0,68.66,110.54,135.65,12.29
4,1698357600,1562.12,69.74,47.3,0.0,102.04,71.07,84.65,8.99
4,1698361200,1401.9,73.31,54.15,0.0,115.39,69.07,80.4,9.12
5,1698364800,1548.77,79.57,56.21,0.35,118.26,82.06,95.11,10.39
5,1698368400,5607.6,166.3,33.24,0.87,93.46,289.19,336.9,34.45
5,1698372000,6301.88,191.33,56.89,3.26,121.12,326.31,378.25,29.89
5,1698375600,6462.1,168.09,134.35,14.13,158.31,367.73,421.09,28.88
5,1698379200,2216.34,44.26,104.19,44.7,107.77,130.2,148.57,9.75
5,1698382800,1508.71,15.65,87.05,65.09,83.92,91.39,102.83,7.28
5,1698386400,1482.01,8.38,94.59,67.95,85.83,97.3,108.02,7.28
5,1698390000,1495.36,4.86,104.19,56.51,90.6,105.42,116.12,7.85
5,1698393600,1655.58,4.47,126.12,33.62,105.86,121.3,133.27,9.37
5,1698397200,1869.2,4.08,146.69,10.82,122.07,136.5,149.85,10.51
5,1698400800,2296.45,11.51,154.91,0.95,141.14,146.15,161.6,12.29
5,1698404400,2937.32,31.29,152.17,0.01,158.31,157.25,176.19,13.3
5,1698408000,3364.56,48.28,138.46,0.0,148.77,158.83,180.32,12.92
5,1698411600,3898.62,62.58,111.04,0.0,112.53,162.95,191.88,16.47
5,1698415200,4646.3,79.57,90.48,0.0,93.46,193.24,234.76,23.31
5,1698418800,5393.98,99.24,79.51,0.0,94.41,238.21,291.37,31.41
5,1698422400,5981.45,116.23,76.09,0.0,99.18,284.0,344.61,38.0
5,1698426000,6195.07,130.53,69.23,0.0,89.65,299.13,360.66,33.94
5,1698429600,5928.04,130.53,61.69,0.0,73.43,285.51,338.2,27.87
5,1698433200,5554.2,125.17,55.52,0.0,59.13,275.66,319.5,23.81
5,1698436800,5287.17,119.81,52.78,0.0,49.59,285.02,321.4,20.01
5,1698440400,4859.92,104.61,53.47,0.0,40.05,295.2,325.05,16.72
5,1698444000,4325.87,79.57,53.47,0.0,31.95,290.15,313.7,13.55
5,1698447600,3845.21,57.22,47.3,0.0,26.23,270.79,290.38,11.78
5,1698451200,3471.37,42.92,39.76,0.64,25.99,248.03,266.92,12.54
5,1698454800,3017.43,40.68,55.52,6.08,42.92,220.55,238.74,9.63
5,1698458400,3124.24,48.73,70.6,7.87,64.85,206.04,225.86,11.65
5,1698462000,3284.45,65.27,89.11,3.84,103.0,205.21,227.83,14.69
5,1698465600,1468.66,18.78,71.29,2.57,64.85,81.69,91.99,6.21
3,1698469200,921.25,4.69,56.21,4.43,43.39,39.69,46.2,4.88
3,1698472800,781.06,3.1,47.3,5.9,37.67,26.48,32.06,4.94
2,1698476400,767.71,4.92,45.93,3.08,43.39,22.22,27.43,5.76
2,1698480000,881.2,11.96,45.93,0.61,53.41,23.74,29.24,6.78
2,1698483600,974.66,16.09,46.61,0.31,53.41,24.77,30.56,6.4
3,1698487200,1628.88,30.4,45.24,0.07,49.11,37.56,48.17,8.99
4,1698490800,2750.4,55.43,45.24,0.0,52.45,63.72,81.67,13.43
5,1698494400,3685.0,77.78,45.93,0.0,61.04,99.02,124.88,19.51
5,1698498000,4592.9,97.45,47.98,0.0,71.53,144.08,179.49,27.87
5,1698501600,5447.39,118.02,47.98,0.0,79.15,197.49,242.21,33.94
5,1698505200,6301.88,139.47,45.93,0.0,83.92,255.84,309.4,38.5
5,1698508800,6515.5,151.99,42.5,0.0,77.25,284.25,342.01,36.98
5,1698512400,6248.47,151.99,38.73,0.0,62.94,279.43,334.86,27.87
5,1698516000,5821.23,146.63,35.64,0.0,51.02,265.85,317.56,21.53
5,1698519600,5180.36,132.32,32.22,0.0,41.01,244.04,285.52,18.24
5,1698523200,4699.71,125.17,29.13,0.0,36.72,232.44,267.4,16.21
5,1698526800,4272.46,119.81,28.45,0.0,34.81,225.52,255.13,14.69
5,1698530400,3685.0,103.71,29.13,0.0,30.52,207.94,231.02,12.03
5,1698534000,2910.61,76.89,28.45,0.0,24.56,172.58,189.6,10.01
5,1698537600,2349.85,51.41,28.45,0.04,22.41,135.85,150.54,10.39
5,1698541200,1922.61,38.89,35.3,0.62,30.99,100.38,112.28,8.99
5,1698544800,1922.61,42.92,34.27,0.58,41.96,86.44,98.8,9.88
5,1698548400,1815.8,46.94,35.64,0.39,54.84,75.63,87.75,10.77
3,1698552000,907.9,9.28,40.44,1.9,37.19,31.1,36.25,5.13
2,1698555600,714.3,1.75,38.39,5.32,33.38,19.81,23.61,4.37
2,1698559200,741.0,1.98,40.1,4.11,34.81,20.4,24.72,4.56
3,1698562800,1001.36,15.42,44.55,0.26,52.93,30.42,37.47,7.22
3,1698566400,1441.96,41.13,50.04,0.04,83.92,48.22,58.36,10.01
4,1698570000,1815.8,59.9,56.21,0.09,99.18,62.42,73.6,10.51
4,1698573600,2216.34,66.16,60.32,0.15,88.69,71.51,83.74,11.15
5,1698577200,2696.99,72.42,63.75,0.0,80.11,84.07,98.86,12.03
5,1698580800,2990.72,75.1,66.49,0.0,73.43,100.24,118.41,12.79
5,1698584400,3471.37,78.68,65.8,0.0,66.76,128.31,155.09,17.73
5,1698588000,4112.24,84.94,60.32,0.0,61.99,163.75,201.48,22.8
5,1698591600,4486.08,90.3,54.84,0.0,61.04,193.37,239.01,27.36
5,1698595200,4646.3,94.77,49.35,0.0,58.17,209.83,256.4,28.37
5,1698598800,4272.46,93.88,45.24,0.0,49.59,198.1,233.49,22.29
5,1698602400,3845.21,92.98,42.16,0.0,46.73,190.38,218.79,19.25
5,1698606000,3471.37,87.62,40.1,0.0,41.96,184.46,206.81,20.27
5,1698609600,3204.35,84.94,39.41,0.0,39.1,183.12,201.05,21.79
5,1698613200,3150.94,85.83,39.07,0.0,40.05,187.63,203.0,22.8
5,1698616800,3177.64,90.3,37.36,0.0,44.35,193.29,208.08,22.04
5,1698620400,3044.13,86.72,34.27,0.0,44.82,181.36,196.5,20.77
5,1698624000,2937.32,76.0,31.53,0.02,46.25,161.16,178.63,21.53
5,1698627600,2803.8,74.21,31.87,0.27,61.04,134.35,153.91,20.01
5,1698631200,2910.61,87.62,34.27,0.66,84.88,126.46,149.28,20.27
5,1698634800,2857.21,100.14,43.18,1.3,114.44,117.9,141.42,21.03
3,1698638400,1375.2,35.76,51.41,7.06,74.39,49.12,59.59,10.51
3,1698642000,1134.87,20.34,59.63,6.35,72.48,38.16,45.73,9.12
3,1698645600,1241.68,23.25,66.49,2.39,81.06,40.76,48.45,9.5
4,1698649200,1575.47,46.94,67.86,0.38,107.77,52.82,62.95,12.29
5,1698652800,2189.64,89.41,69.23,0.23,144.96,78.19,91.82,16.09
5,1698656400,2750.4,121.59,72.66,0.2,164.03,100.49,116.79,16.72
5,1698660000,3417.97,132.32,76.77,0.12,148.77,119.51,141.63,17.99
5,1698663600,4112.24,130.53,80.2,0.0,125.89,137.36,167.63,18.75
5,1698667200,4325.87,116.23,82.25,0.0,105.86,152.03,189.29,18.75
5,1698670800,4753.11,103.71,78.83,0.0,87.74,179.07,226.57,22.8
5,1698674400,5180.36,100.14,69.23,0.0,74.39,212.64,270.85,26.85
5,1698678000,5393.98,98.35,59.63,0.0,67.71,237.41,303.54,29.89
5,1698681600,5126.95,93.88,50.04,0.0,55.79,232.7,297.9,27.36
5,1698685200,4219.06,76.89,40.44,0.0,38.15,181.26,227.83,17.23
5,1698688800,3097.53,54.09,31.53,0.0,27.42,124.34,150.42,11.53
5,1698692400,2029.42,28.61,25.36,0.0,19.55,76.25,88.59,8.99
4,1698696000,1815.8,24.59,22.28,0.0,20.27,70.2,80.21,10.64
5,1698699600,1869.2,29.95,21.08,0.0,25.99,78.92,89.4,13.93
5,1698703200,2002.72,40.23,21.08,0.0,34.33,91.07,102.83,16.47
5,1698706800,1922.61,41.57,20.56,0.0,36.72,88.32,101.13,15.45
5,1698710400,1869.2,39.34,20.73,0.22,39.58,80.05,94.96,15.83
4,1698714000,1842.5,44.26,26.05,1.72,53.88,71.24,87.31,15.58
5,1698717600,2082.82,48.73,40.44,6.08,68.66,77.21,97.25,16.97
5,1698721200,1976.01,34.42,64.43,22.17,78.2,75.6,96.33,17.23
3,1698724800,787.73,5.03,35.99,67.95,38.15,25.84,32.96,6.59
2,1698728400,694.27,2.49,37.36,63.66,39.58,20.94,26.14,6.02
3,1698732000,814.44,1.38,54.84,47.92,52.45,26.12,31.79,7.09
3,1698735600,1148.22,3.8,89.11,12.87,84.88,39.92,48.09,10.64
4,1698739200,1762.39,32.63,111.04,1.35,133.51,67.94,80.3,14.82
5,1698742800,2349.85,60.8,117.9,1.17,158.31,94.74,109.89,14.69
5,1698746400,3177.64,78.68,104.19,0.33,127.79,115.29,136.49,14.82
5,1698750000,4325.87,99.24,87.74,0.01,103.0,141.91,173.12,18.24
5,1698753600,5126.95,111.76,78.14,0.0,92.51,173.65,215.11,23.81
5,1698757200,5607.6,116.23,71.29,0.0,87.74,206.72,257.96,30.65
5,1698760800,5874.63,114.44,62.38,0.0,78.2,231.53,288.82,32.93
5,1698764400,5661.01,106.39,52.09,0.0,65.8,235.67,289.7,31.92
5,1698768000,4966.74,90.3,41.81,0.0,50.07,206.69,250.94,26.85
